"transcript_id","length","expression","half_life","type","gc_content"
"NM_023009",1550,40.97,10.5714285714286,"coding",0.580853816300129
"NM_023011",2381,8.67,3.38983050847458,"coding",0.483122362869198
"NM_023012",2352,20.51,2.4390243902439,"coding",0.411441779832418
"NM_023015",4538,18.07,7.36842105263158,"coding",0.535415079969535
"NM_023016",4681,17.54,2.35294117647059,"coding",0.474389453209423
"NM_023018",3283,52.03,5.11111111111111,"coding",0.567233384853169
"NM_023019",4992,39.32,24,"coding",0.576453346360528
"NM_023067",2744,7.03,2.22222222222222,"coding",0.646533973919012
"NM_023070",1976,4.92,3.50877192982456,"coding",0.43978349120433
"NM_023071",2996,40.36,3.77358490566038,"coding",0.453086419753086
"NM_023072",4340,1.77,3.44827586206897,"coding",0.633033863165169
"NM_023073",8459,2.55,3.27868852459016,"coding",0.394524236983842
"NM_023074",3176,1.45,2.4390243902439,"coding",0.416979949874687
"NM_023075",2806,6.7,7.38461538461539,"coding",0.444744744744745
"NM_023077",1614,64.16,2.5,"coding",0.456870611835506
"NM_023078",2331,16.89,4.25,"coding",0.613704368641532
"NM_023079",3053,60.88,4.46153846153846,"coding",0.53242542153048
"NM_023080",2643,110.61,9.17647058823529,"coding",0.50193199381762
"NM_023106",5917,8.51,10.75,"coding",0.554019174041298
"NM_023112",3890,2.2,2.56410256410256,"coding",0.511889542316543
"NM_023923",6225,13.45,3.50877192982456,"coding",0.458878655679431
"NM_023924",2845,91.05,2.94117647058824,"coding",0.555347091932458
"NM_023928",3341,12.42,3.44827586206897,"coding",0.550982800982801
"NM_023929",4146,1.88,2.27272727272727,"coding",0.395803770525035
"NM_023931",2392,5.68,2.85714285714286,"coding",0.575282854656223
"NM_023932",1574,3.06,3.7037037037037,"coding",0.636304909560724
"NM_023933",876,5.94,5.05263157894737,"coding",0.711494252873563
"NM_023934",2981,9.25,22.5,"coding",0.424964268699381
"NM_023935",1298,28.02,8.47058823529412,"coding",0.597851112816577
"NM_023936",1020,76.83,10.9473684210526,"coding",0.646292585170341
"NM_023937",986,63.32,6.22222222222222,"coding",0.544502617801047
"NM_023940",1979,1.11,1.98019801980198,"coding",0.502540650406504
"NM_023942",1505,14.68,4,"coding",0.648632218844985
"NM_023947",2736,13.15,4.36363636363636,"coding",0.611349693251534
"NM_024007",2762,13.45,2.5,"coding",0.411100832562442
"NM_024014",863,1.66,2.06185567010309,"coding",0.600606673407482
"NM_024015",2042,1.27,2.98507462686567,"coding",0.577922077922078
"NM_024026",2671,6.14,10.3529411764706,"coding",0.48320644872369
"NM_024028",2506,1.42,2.17391304347826,"coding",0.530115676106901
"NM_024029",1554,30.68,10.8,"coding",0.612174766813942
"NM_024031",2154,10.03,6.09523809523809,"coding",0.618864292589028
"NM_024032",2727,10.37,2.5974025974026,"coding",0.570899666790078
"NM_024033",1498,31.5,2.77777777777778,"coding",0.536144578313253
"NM_024036",2449,66.99,3.84615384615385,"coding",0.698849773440223
"NM_024037",2061,13.81,2.38095238095238,"coding",0.476168440536789
"NM_024038",945,35.84,7.21739130434783,"coding",0.612059158134243
"NM_024039",2509,5.61,2.17391304347826,"coding",0.401326053042122
"NM_024040",1146,17.76,21.3333333333333,"coding",0.596363636363636
"NM_024041",902,15.39,6.07407407407407,"coding",0.507056978567695
"NM_024042",1109,5.22,3.84615384615385,"coding",0.666465984346779
"NM_024043",2150,7.76,8.25,"coding",0.60433734939759
"NM_024045",2575,9.51,4.92307692307692,"coding",0.421031587365054
"NM_024050",1086,27.36,5.29032258064516,"coding",0.589413801632451
"NM_024051",1186,20.82,9.84615384615385,"coding",0.42832469775475
"NM_024052",4232,6.31,2.40963855421687,"coding",0.47962154294032
"NM_024053",947,18.74,5,"coding",0.597014925373134
"NM_024054",1812,3.03,2.5974025974026,"coding",0.455
"NM_024057",1228,12.18,9.95348837209302,"coding",0.384843353090601
"NM_024060",18815,21.48,10.9189189189189,"coding",0.592664092664093
"NM_024063",2522,15.34,5.5,"coding",0.548223350253807
"NM_024065",1077,14.6,4.92307692307692,"coding",0.432562620423892
"NM_024066",1769,63.18,9.09090909090909,"coding",0.598961338718984
"NM_024067",1913,11.65,3.50877192982456,"coding",0.604683195592286
"NM_024068",1332,44.05,16.6451612903226,"coding",0.542857142857143
"NM_024069",1435,45.66,11.1428571428571,"coding",0.57514880952381
"NM_024071",1412,24.6,2.56410256410256,"coding",0.519161243673174
"NM_024072",4401,31.12,8,"coding",0.605665981265707
"NM_024074",1639,6.24,10.4615384615385,"coding",0.559483086278981
"NM_024075",1364,37.78,10.5142857142857,"coding",0.515808491418247
"NM_024076",3413,23.66,4.4,"coding",0.551344743276284
"NM_024077",3477,5.27,3.44827586206897,"coding",0.458776213731686
"NM_024078",1682,19.04,9,"coding",0.641818181818182
"NM_024083",1858,20.82,3.63636363636364,"coding",0.651360544217687
"NM_024085",3795,27.11,14.6666666666667,"coding",0.589295320064551
"NM_024086",3368,26.13,3.27868852459016,"coding",0.475783972125436
"NM_024087",1667,13.31,15.8918918918919,"coding",0.471923536439665
"NM_024089",2082,17.29,20.25,"coding",0.45046821094135
"NM_024090",3045,15.27,3.2258064516129,"coding",0.414307458143075
"NM_024091",2416,25.76,2.4390243902439,"coding",0.387906211435623
"NM_024092",2097,101.99,11,"coding",0.573038985439173
"NM_024093",902,10.58,2.1978021978022,"coding",0.37410071942446
"NM_024094",2232,6.22,3.77358490566038,"coding",0.393539581437671
"NM_024095",2629,14.72,2.66666666666667,"coding",0.456195737963694
"NM_024096",1143,45.17,8.14814814814815,"coding",0.554614733276884
"NM_024097",1031,7.76,3.63636363636364,"coding",0.459453781512605
"NM_024098",1910,119.51,7.29411764705882,"coding",0.59805510534846
"NM_024099",1366,28.75,3.17460317460317,"coding",0.574257425742574
"NM_024100",1551,20.65,17.2173913043478,"coding",0.652202498356345
"NM_024102",2428,60.54,9.53846153846154,"coding",0.481677524429967
"NM_024104",1390,57.14,5.26315789473684,"coding",0.458088235294118
"NM_024105",2387,13.62,8,"coding",0.556848030018762
"NM_024106",2320,6.73,2.29885057471264,"coding",0.421452702702703
"NM_024108",822,1.99,2.24719101123596,"coding",0.635
"NM_024109",1570,16.65,2.98507462686567,"coding",0.519702452754322
"NM_024112",723,9.19,15,"coding",0.677556818181818
"NM_024113",2008,21.43,3.57142857142857,"coding",0.549090909090909
"NM_024116",1282,28.53,2.7027027027027,"coding",0.386029411764706
"NM_024122",1124,15.79,16.5,"coding",0.472370766488414
"NM_024165",2260,8.75,5,"coding",0.59478568272205
"NM_024293",2615,43.18,4.59259259259259,"coding",0.521071115013169
"NM_024295",3033,25.74,5.64705882352941,"coding",0.439775910364146
"NM_024296",895,9.69,6.8,"coding",0.598863636363636
"NM_024297",2005,57.23,2.17391304347826,"coding",0.549039433771486
"NM_024298",2529,33.62,14,"coding",0.640366172624237
"NM_024299",794,38.65,19,"coding",0.67714631197098
"NM_024301",3568,6.4,3.38983050847458,"coding",0.611844034007622
"NM_024303",1938,3.08,5.58333333333333,"coding",0.509794988610478
"NM_024306",2419,2.35,2.56410256410256,"coding",0.598336798336798
"NM_024308",1608,4.62,2.8169014084507,"coding",0.576897689768977
"NM_024309",1951,29.72,4.75,"coding",0.614594039054471
"NM_024310",2094,3.27,2.04081632653061,"coding",0.641553855208946
"NM_024311",2538,1.82,9,"coding",0.450305810397554
"NM_024312",5631,10.26,9.41935483870968,"coding",0.433041958041958
"NM_024313",2840,8.66,4.63157894736842,"coding",0.578445229681979
"NM_024315",1083,17.19,2.4390243902439,"coding",0.418079096045198
"NM_024316",906,6.28,2.77777777777778,"coding",0.619840695148443
"NM_024319",1307,12.1,4,"coding",0.622480620155039
"NM_024321",1669,57.24,15.0588235294118,"coding",0.649527186761229
"NM_024322",1665,23.41,3.44827586206897,"coding",0.534545454545455
"NM_024325",3632,5.87,2.29885057471264,"coding",0.489897510980966
"NM_024326",2359,2.9,3.03030303030303,"coding",0.662686567164179
"NM_024327",1563,5.18,2.85714285714286,"coding",0.535545023696682
"NM_024328",2132,8.14,3.63636363636364,"coding",0.560321715817694
"NM_024329",2387,83.01,6.81081081081081,"coding",0.619322873658134
"NM_024330",2430,5.16,5.75,"coding",0.627502175805048
"NM_024333",1760,7.84,10.7368421052632,"coding",0.615930169121659
"NM_024334",3254,50.6,6,"coding",0.494117647058824
"NM_024336",2308,10.82,2.22222222222222,"coding",0.638857142857143
"NM_024339",1393,28.54,10,"coding",0.599574769666903
"NM_024345",7932,2.11,3.38983050847458,"coding",0.407412092081963
"NM_024407",787,38.62,10.6666666666667,"coding",0.668865435356201
"NM_024408",11433,30.24,9.21212121212121,"coding",0.494354485776805
"NM_024417",1936,7.27,13.44,"coding",0.634886240520043
"NM_024419",2206,27.82,3.57142857142857,"coding",0.574227252938616
"NM_024420",2940,37.78,9.69230769230769,"coding",0.390413337964571
"NM_024429",3423,3.72,2.89855072463768,"coding",0.410478359908884
"NM_024430",2930,4.77,6.33333333333333,"coding",0.433666666666667
"NM_024491",2678,3.74,2.53164556962025,"coding",0.370257966616085
"NM_024493",2242,2.4,2.7027027027027,"coding",0.458928952421592
"NM_024496",4166,8.73,2.32558139534884,"coding",0.628420547287566
"NM_024503",8571,1.5,2.56410256410256,"coding",0.560909883490529
"NM_024509",2549,3.06,5.77777777777778,"coding",0.635394456289979
"NM_024511",5621,2.28,2.12765957446809,"coding",0.37820970042796
"NM_024513",8500,11.68,2.98507462686567,"coding",0.533004463237021
"NM_024514",1633,1.88,2.63157894736842,"coding",0.41869918699187
"NM_024515",2004,21.62,2.5,"coding",0.557692307692308
"NM_024516",1164,58.7,3.07692307692308,"coding",0.559628291171915
"NM_024518",735,22.31,3.38983050847458,"coding",0.458694953391193
"NM_024519",4088,11.96,7.23809523809524,"coding",0.606549364613881
"NM_024520",1530,23.46,6.63157894736842,"coding",0.492686170212766
"NM_024523",4152,11.99,2.35294117647059,"coding",0.530038759689923
"NM_024525",3253,1.57,21,"coding",0.444139194139194
"NM_024527",2041,7.37,3.27868852459016,"coding",0.66356513222331
"NM_024528",1608,5.69,8.85714285714286,"coding",0.43722652305621
"NM_024529",2980,27.33,3.125,"coding",0.342988584085875
"NM_024531",1952,76.04,10.25,"coding",0.64818763326226
"NM_024533",3278,2,4.36363636363636,"coding",0.572031513787282
"NM_024535",3477,28.84,4.14285714285714,"coding",0.643721198156682
"NM_024536",2956,9.89,11.5714285714286,"coding",0.67668428005284
"NM_024537",1843,52.15,3.63636363636364,"coding",0.558759521218716
"NM_024541",2730,12.51,5.88235294117647,"coding",0.490607465235423
"NM_024544",2442,36.87,2.5974025974026,"coding",0.56507413509061
"NM_024545",4082,11.01,6.19047619047619,"coding",0.527000490918017
"NM_024546",3552,12.17,2.27272727272727,"coding",0.379526660963787
"NM_024548",4439,5.74,2.35294117647059,"coding",0.364833159541189
"NM_024549",1976,1.07,3.77358490566038,"coding",0.501154734411085
"NM_024551",3982,44.01,4.57142857142857,"coding",0.469906824477462
"NM_024553",3625,5.66,3.125,"coding",0.389031705227078
"NM_024555",1799,10.83,2.7027027027027,"coding",0.659525188187609
"NM_024556",1792,10.6,3.38983050847458,"coding",0.44047619047619
"NM_024561",4266,5.9,3.17460317460317,"coding",0.387397899649942
"NM_024565",3274,14.29,2.35294117647059,"coding",0.50811549632667
"NM_024567",2427,13.67,3.125,"coding",0.443595150237217
"NM_024569",3898,46.6,10.5555555555556,"coding",0.46051282051282
"NM_024570",1515,8.4,6.4,"coding",0.438863185723728
"NM_024571",1695,13.66,9.64705882352941,"coding",0.562097516099356
"NM_024573",2572,6.34,6.5,"coding",0.362536503963287
"NM_024576",1755,11.54,6.16666666666667,"coding",0.354215732454074
"NM_024578",1124,4.45,7.17460317460317,"coding",0.616561656165617
"NM_024582",14775,2.1,4.18181818181818,"coding",0.458151064450277
"NM_024585",2146,5.61,2.5,"coding",0.593677359367736
"NM_024586",2949,44.18,9.12,"coding",0.405737704918033
"NM_024587",1614,2.26,5.45454545454546,"coding",0.541592128801431
"NM_024589",1474,4.9,12,"coding",0.625528913963329
"NM_024590",4689,7.22,2.38095238095238,"coding",0.432761242667825
"NM_024591",1647,6.61,3.57142857142857,"coding",0.641826923076923
"NM_024594",3359,24.99,3.44827586206897,"coding",0.368016351956395
"NM_024595",1968,37.12,2.5974025974026,"coding",0.446800595238095
"NM_024596",2518,20.58,2.73972602739726,"coding",0.419080919080919
"NM_024598",2280,28.1,17.5,"coding",0.547153024911032
"NM_024599",3619,6.02,2.98507462686567,"coding",0.619087136929461
"NM_024600",1871,1.33,3.07692307692308,"coding",0.625750136388434
"NM_024602",3411,16.07,9.16666666666667,"coding",0.586321934945788
"NM_024604",2279,21.42,3.84615384615385,"coding",0.354690020742106
"NM_024605",3073,13.88,2.7027027027027,"coding",0.504892966360856
"NM_024607",3807,2.91,2.17391304347826,"coding",0.453901996370236
"NM_024608",1828,3.79,2.8169014084507,"coding",0.613311775801671
"NM_024610",1961,8.06,2.46913580246914,"coding",0.45213849287169
"NM_024611",7209,3.85,3.77358490566038,"coding",0.379822370247016
"NM_024612",3656,9.68,10.875,"coding",0.401678321678322
"NM_024613",2905,4.25,2.24719101123596,"coding",0.374698379869011
"NM_024615",2974,9.53,2.56410256410256,"coding",0.369498327759197
"NM_024616",2240,7.32,2.8169014084507,"coding",0.442109968708091
"NM_024617",5648,5.15,2.7027027027027,"coding",0.407995716580403
"NM_024619",1781,9.48,5,"coding",0.535675082327113
"NM_024620",3426,1.01,2.4390243902439,"coding",0.457297914881462
"NM_024622",2912,8.98,3.84615384615385,"coding",0.385952380952381
"NM_024623",2080,10.85,2.40963855421687,"coding",0.617021276595745
"NM_024624",5151,6.14,3.07692307692308,"coding",0.37531535028139
"NM_024625",7190,33.52,3.63636363636364,"coding",0.514932411191449
"NM_024627",6608,3.62,2.4390243902439,"coding",0.540958965880054
"NM_024628",3482,1.63,4.36363636363636,"coding",0.51793400286944
"NM_024629",2547,3.59,2.94117647058824,"coding",0.377305533279872
"NM_024631",2253,7.19,2.12765957446809,"coding",0.480700179533214
"NM_024632",1426,5.07,6.85714285714286,"coding",0.475020210185934
"NM_024635",2658,16.12,5.77777777777778,"coding",0.411491484603475
"NM_024638",4008,23.69,2.7027027027027,"coding",0.434501615709669
"NM_024639",2716,1.2,1.98019801980198,"coding",0.399916857202245
"NM_024640",1871,27.18,3.44827586206897,"coding",0.529761904761905
"NM_024641",4593,2.68,2.77777777777778,"coding",0.31913499344692
"NM_024644",2463,35.11,2.1978021978022,"coding",0.586108854589764
"NM_024646",6404,6.85,6.66666666666667,"coding",0.39923860984895
"NM_024649",3370,4.12,5.5,"coding",0.551068883610451
"NM_024650",2168,9.83,3.125,"coding",0.548034934497817
"NM_024652",7647,9.54,3.07692307692308,"coding",0.52756156692612
"NM_024653",2175,13.66,2.35294117647059,"coding",0.567855488652154
"NM_024654",2837,26.02,8.94117647058824,"coding",0.485438358231477
"NM_024656",3593,148.39,21.1764705882353,"coding",0.579380312585687
"NM_024658",3606,40.12,14.7272727272727,"coding",0.593481989708405
"NM_024659",2692,5.84,3.03030303030303,"coding",0.404945904173107
"NM_024660",1218,1.58,3.63636363636364,"coding",0.599271402550091
"NM_024661",1506,32.36,3.2258064516129,"coding",0.554890219560878
"NM_024662",4002,55.13,5.8,"coding",0.515982884470174
"NM_024663",2217,21.02,6.15384615384615,"coding",0.63258785942492
"NM_024664",1430,11.26,3.44827586206897,"coding",0.446452181577788
"NM_024665",5911,29.13,3.84615384615385,"coding",0.359692006844292
"NM_024666",2774,31.27,8.46153846153846,"coding",0.428480204342273
"NM_024667",2738,29.96,3.125,"coding",0.588322246858832
"NM_024670",3093,10.76,3.125,"coding",0.412047420698494
"NM_024671",2324,14.24,3.44827586206897,"coding",0.627348186981215
"NM_024672",3876,1.59,2.5,"coding",0.371503267973856
"NM_024675",4069,10.79,2.53164556962025,"coding",0.427894211576846
"NM_024676",3182,2.54,2.89855072463768,"coding",0.594838709677419
"NM_024678",2110,17.42,3.38983050847458,"coding",0.439092356687898
"NM_024680",3736,5.88,2.29885057471264,"coding",0.447112790070156
"NM_024681",1854,4,10.4615384615385,"coding",0.640995260663507
"NM_024682",2236,8.32,3.17460317460317,"coding",0.628639618138425
"NM_024683",1689,2.11,3.17460317460317,"coding",0.398928024502297
"NM_024684",557,7.79,2.63157894736842,"coding",0.517241379310345
"NM_024686",3648,1.58,3.44827586206897,"coding",0.358395989974937
"NM_024691",2327,1.24,2.24719101123596,"coding",0.431854623196152
"NM_024692",4307,2.64,2.56410256410256,"coding",0.40521051407304
"NM_024693",1648,2.39,3.7037037037037,"coding",0.592774035517453
"NM_024698",2780,39.71,9.92,"coding",0.636232407073259
"NM_024699",1793,12.69,4,"coding",0.350732600732601
"NM_024700",2531,13.04,2.24719101123596,"coding",0.450812472551603
"NM_024701",2764,38.41,4.36363636363636,"coding",0.562016930437983
"NM_024704",5274,5.34,3.125,"coding",0.457543593631539
"NM_024705",1970,1.61,2.32558139534884,"coding",0.543424317617866
"NM_024706",2649,9.72,2.46913580246914,"coding",0.641340782122905
"NM_024708",2630,6.96,2.12765957446809,"coding",0.52392065344224
"NM_024709",3416,4.68,4,"coding",0.533033552404012
"NM_024710",1149,26.79,8.88888888888889,"coding",0.642030276046305
"NM_024712",2548,2.27,2.08333333333333,"coding",0.62510056315366
"NM_024713",2676,2.99,2.5,"coding",0.347080291970803
"NM_024715",3689,11.93,9.28571428571428,"coding",0.439482200647249
"NM_024718",3148,47.55,6.44444444444444,"coding",0.652061855670103
"NM_024719",1494,5.68,3.2258064516129,"coding",0.537809187279152
"NM_024722",1979,2.82,2.56410256410256,"coding",0.618879353861686
"NM_024725",2726,2.65,2.66666666666667,"coding",0.351749539594843
"NM_024726",3250,2.76,2.98507462686567,"coding",0.448522550544323
"NM_024728",1608,3.29,2.8169014084507,"coding",0.460858585858586
"NM_024731",2211,9.86,3.84615384615385,"coding",0.511046434713586
"NM_024735",3635,33.53,2.63157894736842,"coding",0.589282714597682
"NM_024738",2798,17.21,6,"coding",0.478044149062426
"NM_024740",2094,9.03,22.1052631578947,"coding",0.430009743423189
"NM_024741",2441,12.01,2.29885057471264,"coding",0.624046657694033
"NM_024742",4672,8.3,3.07692307692308,"coding",0.643509666454217
"NM_024745",3224,20.83,3.84615384615385,"coding",0.392505311956732
"NM_024747",2674,24.72,2.10526315789474,"coding",0.642113095238095
"NM_024749",3580,2.58,3.50877192982456,"coding",0.42755125547109
"NM_024751",2228,7.62,4.4,"coding",0.404897353450408
"NM_024753",4916,2.02,3.125,"coding",0.392613111726685
"NM_024754",2103,8.16,2.85714285714286,"coding",0.418932256617317
"NM_024755",4164,16.92,3.7037037037037,"coding",0.434021113243762
