"transcript_id","length","expression","half_life","type","gc_content","mfe","seq_length","mfe_per_nt"
"NM_015092",15739,7.26,8.42105263157895,"coding",0.430830531689702,-4695.2,16062,-0.292317270576516
"NM_015093",4149,17.72,2.77777777777778,"coding",0.411295832384423,-1118.5,4391,-0.254725575039854
"NM_015094",6794,1.7,2.24719101123596,"coding",0.597423510466989,-2999.3,6831,-0.439071878202313
"NM_015097",7289,9.61,5.77777777777778,"coding",0.415251878652936,-2047.3,7186,-0.2849011967715
"NM_015099",4475,6.01,3.84615384615385,"coding",0.602879291251384,-1810.7,4515,-0.401040974529347
"NM_015102",5020,6.55,2.89855072463768,"coding",0.602623612512614,-2071.6,4955,-0.418082744702321
"NM_015103",7095,37.51,2.89855072463768,"coding",0.629827860552582,-2974.7,6913,-0.430305222045422
"NM_015104",6299,5.42,4.63157894736842,"coding",0.639126305792972,-2808.9,6318,-0.444586894586895
"NM_015106",4319,10.61,4.46153846153846,"coding",0.512001606909712,-3557.27,9957,-0.357263231897158
"NM_015107",5776,11.57,5.57894736842105,"coding",0.530281579361334,-2270.94,6357,-0.357234544596508
"NM_015110",3507,11.83,3.17460317460317,"coding",0.365103378719112,-1422.9,5949,-0.239183055975794
"NM_015111",5987,5.73,2.4390243902439,"coding",0.611194653299916,-2712.9,5985,-0.45328320802005
"NM_015112",5756,22.35,4.44444444444444,"coding",0.582708732787171,-2292.4,5737,-0.399581662890012
"NM_015113",11412,6.49,3.33333333333333,"coding",0.532792604221176,-4174.7,11466,-0.364093842665271
"NM_015116",4163,6.35,2.5,"coding",0.447108345534407,-1653.6,5464,-0.302635431918009
"NM_015117",3268,38.33,3.33333333333333,"coding",0.648929663608563,-1409.4,3270,-0.431009174311927
"NM_015122",3186,4.54,11.047619047619,"coding",0.623441396508728,-1326.5,3208,-0.413497506234414
"NM_015124",4316,9.74,3.7037037037037,"coding",0.583777777777778,-1878,4500,-0.417333333333333
"NM_015125",5473,15.81,3.84615384615385,"coding",0.659491884262526,-2613.9,5668,-0.461167960479887
"NM_015130",5191,5.44,3.44827586206897,"coding",0.480734605689593,-1829.2,5554,-0.3293482175009
"NM_015132",5099,7.72,2.8169014084507,"coding",0.357086676105081,-1613.1,6357,-0.25375176970269
"NM_015134",3923,40.86,6.93333333333333,"coding",0.520785219399538,-4211.9,11258,-0.374125066619293
"NM_015135",6237,45.85,11.5384615384615,"coding",0.444444444444444,-1885.7,6264,-0.301037675606641
"NM_015137",5149,7.49,8.68571428571429,"coding",0.382477452604454,-1403.6,5433,-0.258347137861218
"NM_015138",5014,19.53,6.85714285714286,"coding",0.466998011928429,-1567.5,5030,-0.311630218687873
"NM_015139",1272,10.46,6.24,"coding",0.418375585338285,-1809.4,6193,-0.292168577426126
"NM_015140",3353,138.98,8.42857142857143,"coding",0.616066154754873,-1453,3386,-0.429119905493207
"NM_015141",3954,21.99,10.2352941176471,"coding",0.43400050671396,-1197.6,3947,-0.303420319229795
"NM_015143",2393,40.45,7.36842105263158,"coding",0.415860014892033,-747.1,2686,-0.278145941921072
"NM_015144",6932,8.91,3.125,"coding",0.531748978834014,-2918.4,8079,-0.361232825844783
"NM_015147",2195,20.71,2.7027027027027,"coding",0.470273996208857,-1911.6,5803,-0.329415819403757
"NM_015148",4530,3.21,3.33333333333333,"coding",0.559030837004405,-1797.6,4540,-0.395947136563877
"NM_015150",3033,7.57,2.7027027027027,"coding",0.537843268586738,-1078.2,2986,-0.361085063630275
"NM_015151",5936,8.95,3.27868852459016,"coding",0.525986394557823,-2712.2,7350,-0.369006802721088
"NM_015153",6948,8.29,2.77777777777778,"coding",0.35665889750122,-4421.1,18449,-0.23963900482411
"NM_015154",4243,15.17,5.4,"coding",0.47047619047619,-1432.1,4200,-0.34097619047619
"NM_015155",5640,28.75,4.36363636363636,"coding",0.471742411537816,-1905.5,5963,-0.319553915814188
"NM_015156",1449,61.94,2.73972602739726,"coding",0.454007998608938,-1733.6,5751,-0.301443227264823
"NM_015157",5695,12.27,3.63636363636364,"coding",0.598540145985402,-2448.2,5754,-0.425477928397636
"NM_015160",2097,49.43,8.33333333333333,"coding",0.567593480345158,-798.2,2086,-0.382646212847555
"NM_015161",2280,106.21,8.31578947368421,"coding",0.398595258999122,-586.9,2278,-0.257638279192274
"NM_015167",1477,34.17,2.94117647058824,"coding",0.542257865515114,-566.5,1621,-0.349475632325725
"NM_015169",1724,50.71,2.94117647058824,"coding",0.562790697674419,-645,1720,-0.375
"NM_015171",4422,65.65,5.11111111111111,"coding",0.547498346925281,-1691.3,4537,-0.372779369627507
"NM_015172",10394,29,8.66666666666667,"coding",0.452750216742125,-2839,10381,-0.273480396878913
"NM_015173",5688,5.83,16.7142857142857,"coding",0.493073820796072,-1899.8,5703,-0.333122917762581
"NM_015176",2923,17.26,2.53164556962025,"coding",0.384190160309563,-1374.4,5427,-0.253252257232357
"NM_015178",5101,49.55,3.84615384615385,"coding",0.594126231302444,-2311.9,5482,-0.421725647573878
"NM_015179",4387,19.58,6.4,"coding",0.584622383985441,-1776,4396,-0.404003639672429
"NM_015184",3956,2.12,2.56410256410256,"coding",0.419778002018164,-1118.1,3964,-0.282063572149344
"NM_015187",4400,8.77,20,"coding",0.476997578692494,-1487.6,4543,-0.327448822364077
"NM_015190",1450,35.47,3.57142857142857,"coding",0.426143790849673,-658.3,2295,-0.286840958605664
"NM_015191",5694,13.96,3.17460317460317,"coding",0.491166077738516,-3407.8,9622,-0.354167532737477
"NM_015196",4980,16.97,3.07692307692308,"coding",0.454327403557865,-1465.8,5003,-0.292984209474315
"NM_015197",3173,23.78,3.44827586206897,"coding",0.616687777074097,-2742.6,6316,-0.434230525649145
"NM_015198",5289,25.16,3.27868852459016,"coding",0.531975099037917,-1845.6,5301,-0.348160724391624
"NM_015199",6339,6.95,3.84615384615385,"coding",0.41789011654306,-1902.4,6607,-0.287937036476464
"NM_015201",2422,23.9,3.7037037037037,"coding",0.655683690280066,-1102.4,2428,-0.454036243822076
"NM_015202",6618,5.36,3.07692307692308,"coding",0.564479466585846,-2520.7,6599,-0.381982118502803
"NM_015203",5125,33.35,3.2258064516129,"coding",0.455900317615441,-2416.57,8186,-0.295207671634498
"NM_015205",8782,13.61,4.44444444444444,"coding",0.518600044023773,-3158.7,9086,-0.347644728153203
"NM_015208",9035,4.04,2.89855072463768,"coding",0.355724920241049,-2583.7,11284,-0.228970223325062
"NM_015210",5392,35.55,2.77777777777778,"coding",0.566989972053263,-2380.9,6083,-0.391402268617459
"NM_015213",4965,33.24,7.46666666666667,"coding",0.508114606291324,-1749.5,4991,-0.350530955720297
"NM_015214",3310,10.35,13.3846153846154,"coding",0.422255446390431,-1369,4682,-0.292396411789833
"NM_015215",8457,6.25,2.73972602739726,"coding",0.489656001924465,-2707.4,8314,-0.325643492903536
"NM_015216",5293,5.59,9.21212121212121,"coding",0.370900300535738,-3931.7,15306,-0.25687312165164
"NM_015219",4780,22.79,9.09090909090909,"coding",0.580507570910642,-1934.2,4689,-0.412497334186394
"NM_015221",4734,8.17,3.44827586206897,"coding",0.502644679527069,-2093.8,6428,-0.325731176104543
"NM_015224",7125,6.98,3.77358490566038,"coding",0.358493169587416,-1759.4,7247,-0.242776321236374
"NM_015226",6786,9.84,5.47368421052632,"coding",0.551526717557252,-2534.3,6812,-0.372034644744568
"NM_015229",5252,53.68,6.35294117647059,"coding",0.637093761673515,-2393.4,5354,-0.447030257751214
"NM_015230",7360,1.94,2.77777777777778,"coding",0.393451350991615,-2013.1,7513,-0.267948888593105
"NM_015231",5383,25.47,10.1935483870968,"coding",0.426740627390972,-1532,5228,-0.293037490436113
"NM_015235",4127,22.31,2.40963855421687,"coding",0.433576642335766,-1248.84,4110,-0.30385401459854
"NM_015238",4171,33.32,4.21052631578947,"coding",0.543581838565022,-2682.5,7136,-0.375910874439462
"NM_015239",4220,4.22,3.33333333333333,"coding",0.392725598526704,-1108.1,4344,-0.255087476979742
"NM_015245",6364,17.74,3.57142857142857,"coding",0.551338582677165,-2384.34,6350,-0.375486614173228
"NM_015246",3941,17.68,4.95238095238095,"coding",0.619338422391857,-1636.9,3930,-0.416513994910941
"NM_015250",6433,28.11,3.63636363636364,"coding",0.53768520506764,-1759.3,4657,-0.377775391883187
"NM_015251",4866,13.6,3.27868852459016,"coding",0.441507887727925,-1438.5,4881,-0.294714197910264
"NM_015252",5077,15.15,3.125,"coding",0.42591199699135,-1479.6,5318,-0.278224896577661
"NM_015254",8796,2,2.8169014084507,"coding",0.545808075031454,-3320,8743,-0.379732357314423
"NM_015255",5268,8.92,3.44827586206897,"coding",0.419972120136865,-2307.5,7891,-0.292421746293245
"NM_015257",5388,12.05,8.125,"coding",0.411078177102631,-1515.01,5398,-0.280661356057799
"NM_015259",3239,3.15,3.07692307692308,"coding",0.590138457191297,-3145.4,7078,-0.44439107092399
"NM_015260",5129,19.25,4.36363636363636,"coding",0.604207245812232,-2115.9,5134,-0.41213478768991
"NM_015261",5661,22.74,10,"coding",0.472655719907722,-2368.5,7369,-0.321414031754648
"NM_015262",4621,1.87,11.2380952380952,"coding",0.475649705175803,-1463.2,4579,-0.319545752347674
"NM_015263",9609,2.02,3.57142857142857,"coding",0.407977207977208,-2866.7,10530,-0.272241215574549
"NM_015264",6287,30.93,8,"coding",0.532806706432371,-2326.1,6203,-0.374995969692084
"NM_015265",4999,7.6,2.53164556962025,"coding",0.440860215053763,-1482,5301,-0.279569892473118
"NM_015268",7551,6.23,3.77358490566038,"coding",0.415140572607686,-2145.7,7754,-0.27672169202992
"NM_015270",6594,5.57,3.38983050847458,"coding",0.579120157583716,-2610.4,6092,-0.4284963887065
"NM_015271",6734,5.73,5.64705882352941,"coding",0.402960769800148,-1855.6,6755,-0.274700222057735
"NM_015272",5313,1.52,2.5974025974026,"coding",0.384499054820416,-1974.44,7935,-0.248826717076244
"NM_015275",5823,4.14,3.125,"coding",0.354515627698152,-1400.7,5791,-0.241875323778277
"NM_015277",4871,15.15,3.44827586206897,"coding",0.454683308060189,-2633.7,8573,-0.307208678408958
"NM_015278",7709,4.05,3.17460317460317,"coding",0.483914209115281,-2390.4,7460,-0.320428954423592
"NM_015282",8089,19.62,5.33333333333333,"coding",0.474993810349096,-2502.6,8078,-0.309804407031443
"NM_015284",10217,4.89,4,"coding",0.586680988184748,-5611.2,13965,-0.401804511278195
"NM_015285",7282,2.7,7.55555555555556,"coding",0.441946538725154,-2156.7,7295,-0.29564084989719
"NM_015286",7355,14.76,3.07692307692308,"coding",0.519713261648745,-2308.9,6417,-0.359809880006233
"NM_015288",6463,66.88,2.89855072463768,"coding",0.557876818322501,-2548.1,6462,-0.394320643763541
"NM_015289",4851,6.4,5.73913043478261,"coding",0.513451986754967,-1653.5,4832,-0.342197847682119
"NM_015291",6035,3.88,3.03030303030303,"coding",0.439177991382168,-1783.6,6034,-0.295591647331787
"NM_015296",7522,5.96,2.85714285714286,"coding",0.47484756097561,-2457.2,7872,-0.312144308943089
"NM_015299",6253,12.27,3.7037037037037,"coding",0.537326645028032,-2683.4,6778,-0.395898495131307
"NM_015305",4072,10.87,6.75862068965517,"coding",0.52411575562701,-1962.64,5287,-0.371219973519955
"NM_015308",3995,30.94,2.98507462686567,"coding",0.455018587360595,-1147.3,4035,-0.284337050805452
"NM_015313",9501,5.82,12,"coding",0.436277358125121,-3076.1,10326,-0.29789850861902
"NM_015316",4834,4.41,2.89855072463768,"coding",0.545454545454545,-1960,5500,-0.356363636363636
"NM_015317",6111,20.26,4.34782608695652,"coding",0.406879061657949,-1779.5,6309,-0.282057378348391
"NM_015318",5386,16.39,6.89655172413793,"coding",0.608762787106736,-2192.1,5181,-0.423103647944412
"NM_015320",4258,4.12,3.27868852459016,"coding",0.59796875,-2687.7,6400,-0.419953125
"NM_015322",2583,20.21,2.22222222222222,"coding",0.406297896056848,-2081.4,7177,-0.290009753378849
"NM_015323",4208,4.51,3.50877192982456,"coding",0.35660198769522,-1007.9,4226,-0.238499763369617
"NM_015324",1699,23.8,2.66666666666667,"coding",0.470193627077298,-2171.7,6559,-0.33110230218021
"NM_015327",4578,42.82,6.6,"coding",0.575784163193683,-1876.7,4559,-0.411647291072604
"NM_015328",5052,7.79,9,"coding",0.461081402257873,-1582.07,5049,-0.313343236284413
"NM_015329",3989,20.2,4.38709677419355,"coding",0.571517027863777,-1939.8,4845,-0.400371517027864
"NM_015330",6255,9.84,3.33333333333333,"coding",0.510572231258317,-2315.3,6763,-0.342348070382966
"NM_015331",2944,24.85,18.8571428571429,"coding",0.502834868887314,-946.8,2822,-0.335506732813607
"NM_015332",3572,24.61,4.4,"coding",0.544425087108014,-3093.6,8036,-0.384967645594823
"NM_015335",9546,16.64,3.77358490566038,"coding",0.475771370763784,-3162.3,9885,-0.319908952959029
"NM_015336",4771,5.5,2.73972602739726,"coding",0.374260355029586,-1236.5,4732,-0.261306001690617
"NM_015338",7047,28.96,2.77777777777778,"coding",0.534174702212138,-2533.5,7052,-0.35925978445831
"NM_015339",4713,33.46,2.5974025974026,"coding",0.451882210078931,-1906,6588,-0.289313904068002
"NM_015340",4203,35.73,9.10344827586207,"coding",0.50700690232169,-1679.6,4781,-0.351307257895838
"NM_015341",4495,31.52,4.8,"coding",0.461194029850746,-1886.3,6030,-0.312819237147595
"NM_015342",2110,9.46,3.50877192982456,"coding",0.397344713134187,-521.9,2109,-0.247463252726411
"NM_015343",1545,49.47,9.66666666666667,"coding",0.585997794928335,-739.4,1814,-0.40760749724366
"NM_015344",2701,16.14,6.72727272727273,"coding",0.366108125197597,-809.7,3163,-0.255991147644641
"NM_015346",9688,6.9,3.38983050847458,"coding",0.525015505478602,-3503.7,9674,-0.362176969195783
"NM_015349",6520,3.78,3.03030303030303,"coding",0.438507600184247,-1815.4,6513,-0.278734838016275
"NM_015350",3588,9.14,3.38983050847458,"coding",0.390609514370664,-2117.2,8072,-0.262289395441031
"NM_015353",3714,22.73,2.5974025974026,"coding",0.552638774952147,-1391,3657,-0.380366420563303
"NM_015355",4441,9.06,3.2258064516129,"coding",0.381535038932147,-1172.5,4495,-0.260845383759733
"NM_015356",5276,25.46,8,"coding",0.677874186550976,-2713.4,5532,-0.490491684743312
"NM_015358",4244,3.59,2.5,"coding",0.371212121212121,-1038.2,4224,-0.245785984848485
"NM_015359",4627,112.35,8.23529411764706,"coding",0.474372721423976,-1581.2,4663,-0.339095003216813
"NM_015360",3584,24.85,8.47058823529412,"coding",0.385761171421358,-1002.3,3961,-0.253042161070437
"NM_015361",4666,11.37,10.8235294117647,"coding",0.449315654405475,-1216,4676,-0.260051325919589
"NM_015367",3367,17.54,4,"coding",0.471667674934463,-1633.4,4959,-0.329380923573301
"NM_015368",2782,13.73,3.57142857142857,"coding",0.495091164095372,-970.7,2852,-0.340357643758766
"NM_015374",3908,10.84,5.4,"coding",0.621464646464646,-1790.1,3960,-0.452045454545455
"NM_015375",7889,7.95,3.03030303030303,"coding",0.471285892634207,-2718.44,8010,-0.339380774032459
"NM_015379",798,29.14,8,"coding",0.606329113924051,-307.4,790,-0.389113924050633
"NM_015380",1741,54.49,10.6666666666667,"coding",0.502955082742317,-572.1,1692,-0.338120567375887
"NM_015382",8974,14.98,8.53333333333333,"coding",0.444150344097406,-2849.6,9445,-0.301704605611435
"NM_015384",9717,9.82,3.38983050847458,"coding",0.396762693901147,-2669.9,10379,-0.257240581944311
"NM_015386",2797,13.31,13.7647058823529,"coding",0.537943262411348,-1050.2,2820,-0.372411347517731
"NM_015388",1572,31.12,16,"coding",0.566025215660252,-583.9,1507,-0.387458526874585
"NM_015391",1201,24.42,3.07692307692308,"coding",0.390598290598291,-272.3,1170,-0.232735042735043
"NM_015392",1554,24.78,3.33333333333333,"coding",0.685423728813559,-692.2,1475,-0.46928813559322
"NM_015395",4371,1.78,3.7037037037037,"coding",0.618487394957983,-2943.5,6545,-0.449732620320856
"NM_015397",3636,32.62,5.29032258064516,"coding",0.467149220489978,-1156.6,3592,-0.321993318485523
"NM_015399",1455,37.6,8.22222222222222,"coding",0.599719101123595,-587.5,1424,-0.412570224719101
"NM_015404",4022,17.58,3.44827586206897,"coding",0.644717444717445,-1788.8,4070,-0.439508599508599
"NM_015409",12265,6.79,3.50877192982456,"coding",0.554479615916673,-4455,12289,-0.362519326226707
"NM_015420",2162,24.68,10.7142857142857,"coding",0.376649746192893,-494.9,1970,-0.251218274111675
"NM_015421",1171,7.41,2.40963855421687,"coding",0.514940931202224,-519,1439,-0.360667129951355
"NM_015423",2880,17.42,5.63636363636364,"coding",0.365016263100831,-677.1,2767,-0.244705457173834
"NM_015425",6637,20.05,5.88235294117647,"coding",0.51875,-4768.4,12480,-0.382083333333333
"NM_015426",1890,32.78,3.50877192982456,"coding",0.556818181818182,-737.9,1936,-0.381146694214876
"NM_015429",4533,1.02,2.27272727272727,"coding",0.410990009082652,-1024.57,4404,-0.232645322434151
"NM_015434",3463,29.9,6,"coding",0.423476297968397,-1293.4,4430,-0.29196388261851
"NM_015435",4366,5.23,2.12765957446809,"coding",0.396252602359473,-1160.2,4323,-0.268378440897525
"NM_015436",4336,5.56,2.63157894736842,"coding",0.35549001814882,-1095.6,4408,-0.248548094373866
"NM_015439",1504,5.19,8.88888888888889,"coding",0.437048917401764,-365.8,1247,-0.293344025661588
"NM_015440",3613,44.95,4.85714285714286,"coding",0.511156186612576,-1220,3451,-0.353520718632281
"NM_015442",2741,15.73,8.64516129032258,"coding",0.440836940836941,-804,2772,-0.29004329004329
"NM_015443",4987,30.46,2.46913580246914,"coding",0.522246142805884,-1967.3,5574,-0.352942231790456
"NM_015444",1797,1.07,10.0714285714286,"coding",0.668496158068057,-845.2,1822,-0.463885839736553
"NM_015446",8526,11.8,3.27868852459016,"coding",0.389751371541963,-2236,8567,-0.261001517450683
"NM_015447",6139,29.08,5.48148148148148,"coding",0.531055125966575,-2895.8,8018,-0.361162384634572
"NM_015448",858,7.86,2.77777777777778,"coding",0.528693528693529,-286.1,819,-0.349328449328449
"NM_015449",1636,194.27,11.5714285714286,"coding",0.484137055837563,-509.2,1576,-0.323096446700508
"NM_015453",2897,12.29,3.44827586206897,"coding",0.421065925738823,-1115.1,3959,-0.281662035867643
"NM_015456",2389,71.59,9.16666666666667,"coding",0.633858267716535,-1158,2540,-0.455905511811024
"NM_015457",4582,56.22,5.09090909090909,"coding",0.5016880486158,-1549.8,4443,-0.34881836596894
"NM_015458",7421,5.91,4.2962962962963,"coding",0.398390057901426,-1975.6,7081,-0.279000141222991
"NM_015459",2256,54.84,6.8,"coding",0.389621684302073,-1931.4,6899,-0.279953616466155
"NM_015462",2456,52.97,5.69230769230769,"coding",0.401195499296765,-759.9,2844,-0.267194092827004
"NM_015463",1697,1.3,8.13793103448276,"coding",0.527426160337553,-660.5,1896,-0.348364978902954
"NM_015465",4527,53.21,7.52,"coding",0.474093264248705,-1750.4,5404,-0.323908216136195
"NM_015466",5283,6.26,7,"coding",0.621348100057285,-2164.44,5237,-0.413297689516899
"NM_015469",1664,5.33,10.1428571428571,"coding",0.386308068459658,-427.6,1636,-0.261369193154034
"NM_015470",4340,19.56,3.63636363636364,"coding",0.599953183520599,-1847.9,4272,-0.432560861423221
"NM_015471",13233,2.49,4,"coding",0.410751048417842,-4024.17,13115,-0.306837209302326
"NM_015472",2015,31.37,5.21212121212121,"coding",0.421878102044868,-1424.7,5037,-0.282846932698035
"NM_015474",2701,9.64,16.5714285714286,"coding",0.459883845988385,-1466.1,4649,-0.315358141535814
"NM_015475",2745,32.97,3.77358490566038,"coding",0.442748091603053,-815.2,2751,-0.296328607778989
"NM_015477",5136,30.78,3.57142857142857,"coding",0.473916887709991,-2074.5,6786,-0.305702917771883
"NM_015480",1650,22.86,3.38983050847458,"coding",0.352703482778526,-1299.5,5197,-0.250048104675774
"NM_015481",2421,4.14,9,"coding",0.627868852459016,-995.2,2440,-0.407868852459016
